pr_number,pr_id,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,review_requested_count,title,title_length,repo_language,description,description_length,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,task_id,images_count,body,description_word_count,description_croatian_words,description_croatian_pct,title_croatian_words,time_to_first_review_minutes,time_to_first_approval_minutes,non_working_minutes,effective_minutes
525,2870582401,2025-09-29T13:08:03Z,2025-09-30T21:02:33Z,2025-09-30T21:02:33Z,2025-09-30T21:02:35Z,2025-09-29T14:48:56Z,2025-09-29T13:08:03+00:00,[user_2],2,[user_2],7,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7]|[user_3],579,59,13,18,638,0,3,3,2,1,0,0,2025-09-30T15:30:00+00:00,2025-09-30T15:30:00+00:00,7,957 BE: Demo email sync,23,TypeScript,"Citanje mailova (IMAP protokol), parsiranje i spremanje u bazu. Promjene: - dodana minimalna v1 Email tablica - dodani paketi imapflow i mailparser - dodan CRON job koji svaki dan (triba li cesce?) udre fetch novih mailova (od jucer), parsira ih i spremi u bazu - dodani tipovi Email i CreateEmail - rename _email foldera u email",329,False,True,False,False,True,False,OufXXhch,0,"# Description

Citanje mailova (IMAP protokol), parsiranje i spremanje u bazu. 
Promjene:
- dodana minimalna v1 Email tablica
- dodani paketi imapflow i mailparser
- dodan CRON job koji svaki dan (triba li cesce?) udre fetch novih mailova (od jucer), parsira ih i spremi u bazu
- dodani tipovi Email i CreateEmail
- rename _email foldera u email",51,9,17.647058823529413,0,1581.95,1581.95,0.0,1914.5
526,2874953398,2025-09-30T14:54:18Z,2025-09-30T16:01:43Z,2025-09-30T16:01:43Z,2025-09-30T16:01:45Z,,2025-09-30T14:54:18+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7],99,1,4,5,100,0,0,1,1,0,0,0,2025-09-30T15:10:57+00:00,2025-09-30T15:10:57+00:00,6,955 FE: Tooltip (na status),27,TypeScript,"Dodana Tooltip komponenta sa custom css-om, nabrzinu sam natipka samo za status pa nisam siguran da je reusable. Ako bude trebala još negdi popravit ćemo.",154,False,True,False,False,False,True,XuA5tr2c,0,"# Description

Dodana Tooltip komponenta sa custom css-om, nabrzinu sam natipka samo za status pa nisam siguran da je reusable. Ako bude trebala još negdi popravit ćemo.",26,23,88.46153846153845,1,16.650000000000002,16.650000000000002,0.0,67.41666666666667
527,2878115540,2025-10-01T12:47:13Z,2025-10-03T10:25:15Z,2025-10-03T10:25:15Z,2025-10-03T10:25:17Z,2025-10-02T06:02:46Z,2025-10-01T12:47:13+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],53,3,4,5,56,0,0,1,1,0,0,0,2025-10-03T06:11:07+00:00,2025-10-03T06:11:07+00:00,5,BE: Inventory migration basics,30,TypeScript,Dodani enumi InventoryType i inventoryGroup Dodana polja type i group na InventoryItem Dodana migracijska skripta: postojece InventoryIteme zakucavamo na type: PRODUCT i group: INVENTORY,186,False,False,True,False,True,False,,0,"# Description

Dodani enumi InventoryType i inventoryGroup
Dodana polja type i group na InventoryItem
Dodana migracijska skripta: postojece InventoryIteme zakucavamo na type: PRODUCT i group: INVENTORY",24,5,20.833333333333336,0,2483.9,2483.9,0.0,2738.0333333333333
528,2880897816,2025-10-02T08:09:00Z,2025-10-07T09:36:50Z,2025-10-07T09:36:50Z,2025-10-07T09:36:52Z,2025-10-02T13:08:04Z,2025-10-02T08:09:00+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],364,103,18,21,467,8,4,5,1,3,1,0,2025-10-02T18:54:17+00:00,2025-10-07T09:06:58+00:00,6,BE: Real notifications,22,TypeScript,"- Kreiranje notifikacija za create/update predmeta inventara, korisnika i usluga (samo na create) - Updateani raw queriji da vracaju samo notifikacije za koja korisnik ima prava i da dobavlja povezanu promjenu - Updatean socket gateway da se ne pale socket eventovi notifikacija odredjenog entiteta userima koji nemaju permisiju za taj entitet - na FE dodano mapiranje za razlicite vrste entiteta za notifikacije cisto da ne pise undefined, to ce svakako @[user_3] prilagodit u FE PR-u",483,True,False,False,False,True,True,,0,"# Description

- Kreiranje notifikacija za create/update predmeta inventara, korisnika i usluga (samo na create)
- Updateani raw queriji da vracaju samo notifikacije za koja korisnik ima prava i da dobavlja povezanu promjenu
- Updatean socket gateway da se ne pale socket eventovi notifikacija odredjenog entiteta userima koji nemaju permisiju za taj entitet
- na FE dodano mapiranje za razlicite vrste entiteta za notifikacije cisto da ne pise undefined, to ce svakako @[user_3] prilagodit u FE PR-u",73,19,26.027397260273972,0,645.2833333333333,7257.966666666666,2880.0,4407.833333333332
529,2881244501,2025-10-02T10:10:17Z,2025-10-07T10:05:16Z,2025-10-07T10:05:16Z,2025-10-07T10:05:18Z,2025-10-03T05:43:54Z,2025-10-02T10:10:17+00:00,[user_3],3,[user_3],7,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7]|[user_3],263,182,12,19,445,0,14,11,1,9,1,0,2025-10-03T05:34:09+00:00,2025-10-07T09:30:10+00:00,7,14022550 FE: (Real) Notifications,33,TypeScript,"Napravljene su ""realnije"" notifikacije tako da točno prikazuju što se dogodilo, za test, mergeajte https://github.com/[user]/[repo]/pull/528 i odkomentirajte uvjet iz komentara ispod. Napravljene su sljedeće promjene: - Kreirana formatNotificationTitle funkcija koja formatira naslov notifikacije ovisno o vrsti entiteta, padežu, rodu imenice itd... - Refactor NotificationItem komponente. Uklanjanje svih propova koji su se slali preko notification objekta iz parent komponente, sada samo proslijeđujemo cijeli notification objekt u NotificationItem (ovo je bilo potrebno zbog formatiranja naslova) - Definiranje propa “page“ i “dropdown“ za Notificationitem komponentu tako da naslov formatiramo dugo ili kratko ovisno o propu - Refactor processedHistory i renderCell funkcija za prikaz stare i nove vrijednosti u dugom formatu. Ovo je bilo potrebno jer ako je u notifikaciji promijenjeno samo jedno polje, napišemo što se točno promijenilo. Zato je bilo potrebno formatirati taj tekst ovdje kao i u Changes komponenti - Prilagođeni naslovi ovisno o radnji: kreiranju, ažuriranju, brisanju, jednoj promjeni, više promjena i promjeni ugovora (bilo koje datoteke)",1165,False,False,True,False,False,True,,1,"# Description

Napravljene su ""realnije"" notifikacije tako da točno prikazuju što se dogodilo, za test, mergeajte https://github.com/[user]/[repo]/pull/528 i odkomentirajte uvjet iz komentara ispod. Napravljene su sljedeće promjene:
- Kreirana formatNotificationTitle funkcija koja formatira naslov notifikacije ovisno o vrsti entiteta, padežu, rodu imenice itd...
- Refactor NotificationItem komponente. Uklanjanje svih propova koji su se slali preko notification objekta iz parent komponente, sada samo proslijeđujemo cijeli notification objekt u NotificationItem (ovo je bilo potrebno zbog formatiranja naslova)
- Definiranje propa “page“ i “dropdown“ za Notificationitem komponentu tako da naslov formatiramo dugo ili kratko ovisno o propu
- Refactor processedHistory i renderCell funkcija za prikaz stare i nove vrijednosti u dugom formatu. Ovo je bilo potrebno jer ako je u notifikaciji promijenjeno samo jedno polje, napišemo što se točno promijenilo. Zato je bilo potrebno formatirati taj tekst ovdje kao i u Changes komponenti
- Prilagođeni naslovi ovisno o radnji: kreiranju, ažuriranju, brisanju, jednoj promjeni, više promjena i promjeni ugovora (bilo koje datoteke)",158,144,91.13924050632912,0,1163.8666666666666,7159.883333333334,2880.0,4314.983333333333
530,2881343772,2025-10-02T10:46:57Z,2025-10-06T08:44:56Z,2025-10-06T08:44:56Z,2025-10-06T08:44:58Z,2025-10-02T11:45:23Z,2025-10-02T10:46:57+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],113,111,16,7,224,0,8,6,1,4,1,0,2025-10-02T18:53:19+00:00,2025-10-03T09:07:20+00:00,6,FS: Fix referral source undefined,33,TypeScript,"Bug: Koristimo noUnknown a u event validatoru nije bia naveden createdAt kojeg gledamo za referralSource polje pa bi ga pribacilo u null Promjene: - fix buga - prebaceni noUnknown u validatore - alignanje svih validatora sa schemom (dodavanje polja koja su nedostajala) - cleanup validatora, hookova i metoda radi konzistentnosti",329,True,False,False,True,True,True,,0,"# Description

Bug: Koristimo noUnknown a u event validatoru nije bia naveden createdAt kojeg gledamo za referralSource polje pa bi ga pribacilo u null

Promjene:
- fix buga
- prebaceni noUnknown u validatore
- alignanje svih validatora sa schemom (dodavanje polja koja su nedostajala)
- cleanup validatora, hookova i metoda radi konzistentnosti",46,10,21.73913043478261,0,486.3666666666667,1340.3833333333332,2880.0,2757.983333333333
531,2883957373,2025-10-03T06:34:31Z,2025-10-06T19:59:43Z,2025-10-06T19:59:43Z,2025-10-06T19:59:45Z,,2025-10-03T06:34:31+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7],44,17,5,12,61,1,2,2,0,2,0,0,2025-10-03T10:14:09+00:00,,6,13966170 FE: Inventory migration basics,39,TypeScript,"Zakucani type na PRODUCT i group na INVENTORY. Prilagođeno slanje payloada, initial values, tipovi i validacija",111,False,False,True,False,False,True,,0,"# Description

Zakucani type na PRODUCT i group na INVENTORY. Prilagođeno slanje payloada, initial values, tipovi i validacija",16,16,100.0,0,219.63333333333333,,2880.0,2245.2000000000003
532,2884134896,2025-10-03T07:56:48Z,2025-10-06T09:45:13Z,2025-10-06T09:45:13Z,2025-10-06T09:45:16Z,2025-10-03T08:23:20Z,2025-10-03T07:56:48+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],119,22,25,7,141,0,2,2,1,1,0,0,2025-10-03T08:55:33+00:00,2025-10-03T09:23:04+00:00,5,14067712 BE: Service changes,28,TypeScript,Na update usluge kreirana promjena Dodan endpoint za dobavljanje promjena odredene usluge Dodan canViewServiceChanges permission Cleanup UpdateService tipa Alignano i cleanupano di je tribalo,191,True,False,False,False,True,False,,0,"# Description

Na update usluge kreirana promjena
Dodan endpoint za dobavljanje promjena odredene usluge
Dodan canViewServiceChanges permission
Cleanup UpdateService tipa
Alignano i cleanupano di je tribalo",24,4,16.666666666666664,0,58.75,86.26666666666667,2880.0,1548.4166666666663
533,2884302655,2025-10-03T09:00:45Z,2025-10-06T10:42:26Z,2025-10-06T10:42:26Z,2025-10-06T10:42:28Z,,2025-10-03T09:00:45+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7],51,1,4,8,52,0,0,1,1,0,0,0,2025-10-03T10:23:25+00:00,2025-10-03T10:23:25+00:00,6,14067715 FE: Service changes,28,TypeScript,"Dodana povijest izmjena na FE, za test mergajte https://github.com/[user]/[repo]/pull/532 u ovaj branch. Napravljene su sljedeće izmjene: - Dodan botun za povijest izmjena na uslugama - Spojen odgovarajući endpoint i permisije - Dodana opcija za toggle CAN_VIEW_SERVICE_CHANGES permisije u UserForm",300,False,False,True,False,False,True,,0,"# Description

Dodana povijest izmjena na FE, za test mergajte https://github.com/[user]/[repo]/pull/532 u ovaj branch.
Napravljene su sljedeće izmjene:
- Dodan botun za povijest izmjena na uslugama
- Spojen odgovarajući endpoint i permisije
- Dodana opcija za toggle CAN_VIEW_SERVICE_CHANGES permisije u UserForm",42,36,85.71428571428571,0,82.66666666666667,82.66666666666667,2880.0,1541.6833333333334
534,2887118839,2025-10-04T11:38:45Z,2025-10-12T20:34:17Z,2025-10-12T20:34:17Z,2025-10-12T20:34:29Z,2025-10-12T20:33:57Z,2025-10-04T11:38:45+00:00,[user],[user_id],[user],0,,13121,6318,297,232,19439,0,0,0,0,0,0,0,,,0,release: 13-10-2025,19,TypeScript,"Release notes dokument: [Release_13102025.pdf](https://github.com/user-attachments/files/22874261/Release_13102025.pdf) # Checklist: - [ ] Self code review - [X] Self Q&A test - [ ] Tests for new or changed hooks, components, forms, and other objects - [ ] Mobile layout",270,False,False,False,False,False,False,,0,"# Description

Release notes dokument:
[Release_13102025.pdf](https://github.com/user-attachments/files/22874261/Release_13102025.pdf)

# Checklist:

- [ ] Self code review
- [X] Self Q&A test
- [ ] Tests for new or changed hooks, components, forms, and other objects
- [ ] Mobile layout",36,0,0.0,0,,,6295.533333333334,5760.0
535,2892955012,2025-10-07T07:34:38Z,2025-10-07T09:21:49Z,2025-10-07T09:21:49Z,2025-10-07T09:21:51Z,,2025-10-07T07:34:38+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],1,3,1,1,4,0,0,1,1,0,0,0,2025-10-07T09:17:23+00:00,2025-10-07T09:17:23+00:00,5,14105416 FE (Bug): Prazno trajanje dogadaja,43,TypeScript,Kad bi eventDuration stavili na prazno bude prazan string i ternarni operator bi na BE posla originalnu vrijednost Napravia san samo da se salje ko i startTime,159,True,False,False,False,False,True,,0,"# Description

Kad bi eventDuration stavili na prazno bude prazan string i ternarni operator bi na BE posla originalnu vrijednost
Napravia san samo da se salje ko i startTime",27,7,25.925925925925924,0,102.75,102.75,0.0,107.18333333333332
536,2893472501,2025-10-07T10:28:36Z,2025-10-07T14:36:50Z,2025-10-07T14:36:50Z,2025-10-07T14:36:51Z,2025-10-07T10:45:59Z,2025-10-07T10:28:36+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],4,6,1,4,10,2,0,1,1,0,0,0,2025-10-07T12:01:29+00:00,2025-10-07T12:01:29+00:00,5,BE (Bug): startDate edit,24,TypeScript,"Bug je bia s vremenskim zonama, kad bi npr stavili datum 09-09 on bi updatea u 08-09-22:00 na update metodi u event repozitoriju san stavia da se za datume stavlja ko sta se stavljalo za create za startDate",206,True,False,False,False,True,False,,0,"# Description

Bug je bia s vremenskim zonama, kad bi npr stavili datum 09-09 on bi updatea u 08-09-22:00
na update metodi u event repozitoriju san stavia da se za datume stavlja ko sta se stavljalo za create za startDate",42,11,26.190476190476193,0,92.88333333333333,92.88333333333333,0.0,248.23333333333335
537,2893612221,2025-10-07T11:16:05Z,2025-10-07T16:38:00Z,2025-10-07T16:38:00Z,2025-10-07T16:38:02Z,,2025-10-07T11:16:05+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7],5,19,2,1,24,1,0,1,1,0,0,0,2025-10-07T16:36:56+00:00,2025-10-07T16:36:56+00:00,6,14115456 FE: Status tooltip misalignment,40,TypeScript,"Popravljen misalignment tooltipa na status polju događaja. Napravljene su sljedeće izmjene: - Centriran tootlip na input polje dodavanjem position-relative na polje tako da je uvijek konzistentno - Prilagođene vrijednosti za width, left i bottom - Prilagođen mobilni prikaz - Počišćen kod",288,True,False,False,False,False,True,,2,"# Description

Popravljen misalignment tooltipa na status polju događaja. Napravljene su sljedeće izmjene:
- Centriran tootlip na input polje dodavanjem position-relative na polje tako da je uvijek konzistentno
- Prilagođene vrijednosti za width, left i bottom
- Prilagođen mobilni prikaz
- Počišćen kod",38,37,97.36842105263158,0,320.85,320.85,0.0,321.9166666666667
538,2896689433,2025-10-08T09:10:28Z,2025-10-08T09:29:28Z,2025-10-08T09:29:28Z,2025-10-08T09:29:29Z,,2025-10-08T09:10:28+00:00,[user_3],3,[user_3],1,[user],9,2,1,2,11,0,0,0,0,0,0,0,,,1,FE: Status tooltip icon change,30,TypeScript,Dodana nova tooltip ikona,25,True,False,False,False,False,True,,0,"# Description

Dodana nova tooltip ikona",4,0,0.0,0,,,18.999999999999996,-3.3306690738754696e-15
539,2896747852,2025-10-08T09:28:33Z,2025-10-11T10:02:22Z,2025-10-11T10:02:22Z,2025-10-11T10:02:24Z,,2025-10-08T09:28:33+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],247,245,3,9,492,0,14,14,2,12,0,0,2025-10-09T12:21:56+00:00,2025-10-09T12:21:56+00:00,7,14111521 BE: Generator docx i xlsx cleanup,42,TypeScript,- pobrisane stvari koje se nisu koristile ni u excelici ni u wordu - pociscene metode za generiranje ponude - offer-data.utils.ts pociscen (ono sta je za servis prebaceno tamo) i premjesten u utils folder - bad request ako tip nije ni word ni excel - updateani templateovi: [template.docx](https://github.com/user-attachments/files/22763458/template.docx) [template.xlsx](https://github.com/user-attachments/files/22763459/template.xlsx),437,False,False,False,True,True,False,,0,"# Description

- pobrisane stvari koje se nisu koristile ni u excelici ni u wordu
- pociscene metode za generiranje ponude
- offer-data.utils.ts pociscen (ono sta je za servis prebaceno tamo) i premjesten u utils folder
- bad request ako tip nije ni word ni excel
- updateani templateovi:
[template.docx](https://github.com/user-attachments/files/22763458/template.docx)
[template.xlsx](https://github.com/user-attachments/files/22763459/template.xlsx)",67,8,11.940298507462686,1,1613.3833333333334,1613.3833333333334,1473.8166666666666,2880.0
540,2898515225,2025-10-08T19:29:47Z,2025-10-09T16:06:18Z,2025-10-09T16:06:18Z,2025-10-09T16:06:20Z,2025-10-08T19:52:58Z,2025-10-08T19:29:47+00:00,[user_3],3,[user_3],7,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7]|[user_3],351,53,16,7,404,0,6,5,1,4,0,0,2025-10-08T19:46:00+00:00,2025-10-09T16:04:54+00:00,7,13966176 FE: inventory migration implementation,47,TypeScript,"- Dodana .env varijabla VITE_FLAG_PRODUCTS - Dodan stupac group, renderanje, padajući izbornik, prilagođen kod prema VITE_FLAG_PRODUCTS varijabli - Ako je group === INVENTORY prikazuje se penaltyPrice, u ostalim slučajevima ne, prilagođen validator i ostatak koda - Dodana filter funkcionalnost, konkretno za group - Promijenjeni nazivi iz ""Inventar"" u ""Proizvodi"" - Promijenjen URL u /products samo na FE",405,False,False,True,False,False,True,,0,"# Description

- Dodana .env varijabla VITE_FLAG_PRODUCTS
- Dodan stupac group, renderanje, padajući izbornik, prilagođen kod prema VITE_FLAG_PRODUCTS varijabli
- Ako je group === INVENTORY prikazuje se penaltyPrice, u ostalim slučajevima ne, prilagođen validator i ostatak koda
- Dodana filter funkcionalnost, konkretno za group
- Promijenjeni nazivi iz ""Inventar"" u ""Proizvodi""
- Promijenjen URL u /products samo na FE",50,42,84.0,0,16.21666666666667,1235.1166666666666,180.0,1056.5166666666669
541,2900575628,2025-10-09T12:34:27Z,2025-10-09T20:01:06Z,2025-10-09T20:01:06Z,2025-10-09T20:01:08Z,2025-10-09T16:48:48Z,2025-10-09T12:34:27+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],535,523,53,10,1058,0,0,1,1,0,0,0,2025-10-09T18:12:23+00:00,2025-10-09T18:12:23+00:00,5,13966184 BE: Inventory migration implementation,47,TypeScript,"- rename Inventory modula u Product - endpointovi prebaceni u /products - updateana schema za inventory -> product - migracijska skripta za inventory -> product - tipovi, konstante i validator za inventory -> product - pociscen naming po product module",252,False,False,True,False,True,False,,0,"# Description

- rename Inventory modula u Product
- endpointovi prebaceni u /products
- updateana schema za inventory -> product
- migracijska skripta za inventory -> product
- tipovi, konstante i validator za inventory -> product
- pociscen naming po product module",31,6,19.35483870967742,0,337.93333333333334,337.93333333333334,0.0,446.65
542,2901432095,2025-10-09T17:05:01Z,2025-10-10T14:41:32Z,2025-10-10T14:41:32Z,2025-10-10T14:41:33Z,,2025-10-09T17:05:01+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_5]|[user_6]|[user_7],11,19,1,2,30,1,0,2,1,0,1,0,2025-10-10T08:06:04+00:00,2025-10-10T13:22:39+00:00,6,14024662 FE (Bug): Multievent listener,38,TypeScript,"Socket eventovi su se logirali više puta, ovo su uzroci: - useSocketEvent je koristio socket.onAny koji je hvatao sve evente bez obzira na prefiks - Višestruke registracije listenera su dodatno multiplicirale evente Za dijagnostiku sam šeta po projektu i istestira što svaki useSocketEvent radi, ispostavilo se da onAny poziva sve evente (uključujući one koje hook uopće ne sluša) Umjesto onAny sam stavio on koji sluša samo jedan, točno određeni event. Počistio sam ostatak za koji mislim da je višak, testira sam notifikacije i ostatak aplikacije koji se oslanja na useSocketEvent i nisam naletio na probleme. Svakako istestirajte pa javite ako naletite na problem.",667,True,False,False,False,False,True,,0,"# Description

Socket eventovi su se logirali više puta, ovo su uzroci:
- useSocketEvent je koristio socket.onAny koji je hvatao sve evente bez obzira na prefiks
- Višestruke registracije listenera su dodatno multiplicirale evente

Za dijagnostiku sam šeta po projektu i istestira što svaki useSocketEvent radi, ispostavilo se da onAny poziva sve evente (uključujući one koje hook uopće ne sluša)

Umjesto onAny sam stavio on koji sluša samo jedan, točno određeni event. Počistio sam ostatak za koji mislim da je višak, testira sam notifikacije i ostatak aplikacije koji se oslanja na useSocketEvent i nisam naletio na probleme. Svakako istestirajte pa javite ako naletite na problem.",102,92,90.19607843137256,0,901.05,1217.6333333333334,0.0,1296.5166666666669
